Step,AgentID,Delay time
106,Truck19,
106,Truck20,
106,Truck21,
107,1000000,
107,1000001,
107,1000002,6.0
107,1000003,
107,1000004,3.0
107,1000005,
107,1000006,1.0
107,1000007,
107,1000008,9.0
107,1000009,
107,1000010,
107,Truck16,
107,Truck17,
107,Truck18,
107,Truck19,
107,Truck20,
107,Truck21,
108,1000000,
108,1000001,
108,1000002,6.0
108,1000003,
108,1000004,3.0
108,1000005,
108,1000006,1.0
108,1000007,
108,1000008,9.0
108,1000009,
108,1000010,
108,Truck16,
108,Truck17,
108,Truck18,
108,Truck19,
108,Truck20,
108,Truck21,
109,1000000,
109,1000001,
109,1000002,6.0
109,1000003,
109,1000004,3.0
109,1000005,
109,1000006,1.0
109,1000007,
109,1000008,9.0
109,1000009,
109,1000010,
109,Truck16,
109,Truck17,
109,Truck18,
109,Truck19,
109,Truck20,
109,Truck21,
110,1000000,
110,1000001,
110,1000002,6.0
110,1000003,
110,1000004,3.0
110,1000005,
110,1000006,1.0
110,1000007,
110,1000008,9.0
110,1000009,
110,1000010,
110,Truck16,
110,Truck17,
110,Truck18,
110,Truck19,
110,Truck20,
110,Truck21,
111,1000000,
111,1000001,
111,1000002,6.0
111,1000003,
111,1000004,3.0
111,1000005,
111,1000006,1.0
111,1000007,
111,1000008,9.0
111,1000009,
111,1000010,
111,Truck17,
111,Truck18,
111,Truck19,
111,Truck20,
111,Truck21,
111,Truck22,
112,1000000,
112,1000001,
112,1000002,6.0
112,1000003,
112,1000004,3.0
112,1000005,
112,1000006,1.0
112,1000007,
112,1000008,9.0
112,1000009,
112,1000010,
112,Truck17,
112,Truck18,
112,Truck19,
112,Truck20,
112,Truck21,
112,Truck22,
113,1000000,
113,1000001,
113,1000002,6.0
113,1000003,
113,1000004,3.0
113,1000005,
113,1000006,1.0
113,1000007,
113,1000008,9.0
113,1000009,
113,1000010,
113,Truck17,
113,Truck18,
113,Truck19,
113,Truck20,
113,Truck21,
113,Truck22,
114,1000000,
114,1000001,
114,1000002,6.0
114,1000003,
114,1000004,3.0
114,1000005,
114,1000006,1.0
114,1000007,
114,1000008,9.0
114,1000009,
114,1000010,
114,Truck17,
114,Truck18,
114,Truck19,
114,Truck20,
114,Truck21,
114,Truck22,
115,1000000,
115,1000001,
115,1000002,6.0
115,1000003,
115,1000004,3.0
115,1000005,
115,1000006,1.0
115,1000007,
115,1000008,9.0
115,1000009,
115,1000010,
115,Truck17,
115,Truck18,
115,Truck19,
115,Truck20,
115,Truck21,
115,Truck22,
116,1000000,
116,1000001,
116,1000002,6.0
116,1000003,
116,1000004,3.0
116,1000005,
116,1000006,1.0
116,1000007,
116,1000008,9.0
116,1000009,
116,1000010,
116,Truck18,
116,Truck19,
116,Truck20,
116,Truck21,
116,Truck22,
116,Truck23,
117,1000000,
117,1000001,
117,1000002,6.0
117,1000003,
117,1000004,3.0
117,1000005,
117,1000006,1.0
117,1000007,
117,1000008,9.0
117,1000009,
117,1000010,
117,Truck18,
117,Truck19,
117,Truck20,
117,Truck21,
117,Truck22,
117,Truck23,
118,1000000,
118,1000001,
118,1000002,6.0
118,1000003,
118,1000004,3.0
118,1000005,
118,1000006,1.0
118,1000007,
118,1000008,9.0
118,1000009,
118,1000010,
118,Truck18,
118,Truck19,
118,Truck20,
118,Truck21,
118,Truck22,
118,Truck23,
119,1000000,
119,1000001,
119,1000002,6.0
119,1000003,
119,1000004,3.0
119,1000005,
119,1000006,1.0
119,1000007,
119,1000008,9.0
119,1000009,
119,1000010,
119,Truck18,
119,Truck19,
119,Truck20,
119,Truck21,
119,Truck22,
119,Truck23,
120,1000000,
120,1000001,
120,1000002,6.0
120,1000003,
120,1000004,3.0
120,1000005,
120,1000006,1.0
120,1000007,
120,1000008,9.0
120,1000009,
120,1000010,
120,Truck18,
120,Truck19,
120,Truck20,
120,Truck21,
120,Truck22,
120,Truck23,
121,1000000,
121,1000001,
121,1000002,6.0
121,1000003,
121,1000004,3.0
121,1000005,
121,1000006,1.0
121,1000007,
121,1000008,9.0
121,1000009,
121,1000010,
121,Truck19,
121,Truck20,
121,Truck21,
121,Truck22,
121,Truck23,
121,Truck24,
122,1000000,
122,1000001,
122,1000002,6.0
122,1000003,
122,1000004,3.0
122,1000005,
122,1000006,1.0
122,1000007,
122,1000008,9.0
122,1000009,
122,1000010,
122,Truck19,
122,Truck20,
122,Truck21,
122,Truck22,
122,Truck23,
122,Truck24,
123,1000000,
123,1000001,
123,1000002,6.0
123,1000003,
123,1000004,3.0
123,1000005,
123,1000006,1.0
123,1000007,
123,1000008,9.0
123,1000009,
123,1000010,
123,Truck19,
123,Truck20,
123,Truck21,
123,Truck22,
123,Truck23,
123,Truck24,
124,1000000,
124,1000001,
124,1000002,6.0
124,1000003,
124,1000004,3.0
124,1000005,
124,1000006,1.0
124,1000007,
124,1000008,9.0
124,1000009,
124,1000010,
124,Truck19,
124,Truck20,
124,Truck21,
124,Truck22,
124,Truck23,
124,Truck24,
125,1000000,
125,1000001,
125,1000002,6.0
125,1000003,
125,1000004,3.0
125,1000005,
125,1000006,1.0
125,1000007,
125,1000008,9.0
125,1000009,
125,1000010,
125,Truck19,
125,Truck20,
125,Truck21,
125,Truck22,
125,Truck23,
125,Truck24,
126,1000000,
126,1000001,
126,1000002,6.0
126,1000003,
126,1000004,3.0
126,1000005,
126,1000006,1.0
126,1000007,
126,1000008,9.0
126,1000009,
126,1000010,
126,Truck20,
126,Truck21,
126,Truck22,
126,Truck23,
126,Truck24,
126,Truck25,
127,1000000,
127,1000001,
127,1000002,6.0
127,1000003,
127,1000004,3.0
127,1000005,
127,1000006,1.0
127,1000007,
127,1000008,9.0
127,1000009,
127,1000010,
127,Truck20,
127,Truck21,
127,Truck22,
127,Truck23,
127,Truck24,
127,Truck25,
128,1000000,
128,1000001,
128,1000002,6.0
128,1000003,
128,1000004,3.0
128,1000005,
128,1000006,1.0
128,1000007,
128,1000008,9.0
128,1000009,
128,1000010,
128,Truck20,
128,Truck21,
128,Truck22,
128,Truck23,
128,Truck24,
128,Truck25,
129,1000000,
129,1000001,
129,1000002,6.0
129,1000003,
129,1000004,3.0
129,1000005,
129,1000006,1.0
129,1000007,
129,1000008,9.0
129,1000009,
129,1000010,
129,Truck20,
129,Truck21,
129,Truck22,
129,Truck23,
129,Truck24,
129,Truck25,
130,1000000,
130,1000001,
130,1000002,6.0
130,1000003,
130,1000004,3.0
130,1000005,
130,1000006,1.0
130,1000007,
130,1000008,9.0
130,1000009,
130,1000010,
130,Truck20,
130,Truck21,
130,Truck22,
130,Truck23,
130,Truck24,
130,Truck25,
131,1000000,
131,1000001,
131,1000002,6.0
131,1000003,
131,1000004,3.0
131,1000005,
131,1000006,1.0
131,1000007,
131,1000008,9.0
131,1000009,
131,1000010,
131,Truck21,
131,Truck22,
131,Truck23,
131,Truck24,
131,Truck25,
131,Truck26,
132,1000000,
132,1000001,
132,1000002,6.0
132,1000003,
132,1000004,3.0
132,1000005,
132,1000006,1.0
132,1000007,
132,1000008,9.0
132,1000009,
132,1000010,
132,Truck21,
132,Truck22,
132,Truck23,
132,Truck24,
132,Truck25,
132,Truck26,
133,1000000,
133,1000001,
133,1000002,6.0
133,1000003,
133,1000004,3.0
133,1000005,
133,1000006,1.0
133,1000007,
133,1000008,9.0
133,1000009,
133,1000010,
133,Truck21,
133,Truck22,
133,Truck23,
133,Truck24,
133,Truck25,
133,Truck26,
134,1000000,
134,1000001,
134,1000002,6.0
134,1000003,
134,1000004,3.0
134,1000005,
134,1000006,1.0
134,1000007,
134,1000008,9.0
134,1000009,
134,1000010,
134,Truck21,
134,Truck22,
134,Truck23,
134,Truck24,
134,Truck25,
134,Truck26,
135,1000000,
135,1000001,
135,1000002,6.0
135,1000003,
135,1000004,3.0
135,1000005,
135,1000006,1.0
135,1000007,
135,1000008,9.0
135,1000009,
135,1000010,
135,Truck21,
135,Truck22,
135,Truck23,
135,Truck24,
135,Truck25,
135,Truck26,
136,1000000,
136,1000001,
136,1000002,6.0
136,1000003,
136,1000004,3.0
136,1000005,
136,1000006,1.0
136,1000007,
136,1000008,9.0
136,1000009,
136,1000010,
136,Truck22,
136,Truck23,
136,Truck24,
136,Truck25,
136,Truck26,
136,Truck27,
137,1000000,
137,1000001,
137,1000002,6.0
137,1000003,
137,1000004,3.0
137,1000005,
137,1000006,1.0
137,1000007,
137,1000008,9.0
137,1000009,
137,1000010,
137,Truck22,
137,Truck23,
137,Truck24,
137,Truck25,
137,Truck26,
137,Truck27,
138,1000000,
138,1000001,
138,1000002,6.0
138,1000003,
138,1000004,3.0
138,1000005,
138,1000006,1.0
138,1000007,
138,1000008,9.0
138,1000009,
138,1000010,
138,Truck22,
138,Truck23,
138,Truck24,
138,Truck25,
138,Truck26,
138,Truck27,
139,1000000,
139,1000001,
139,1000002,6.0
139,1000003,
139,1000004,3.0
139,1000005,
139,1000006,1.0
139,1000007,
139,1000008,9.0
139,1000009,
139,1000010,
139,Truck22,
139,Truck23,
139,Truck24,
139,Truck25,
139,Truck26,
139,Truck27,
140,1000000,
140,1000001,
140,1000002,6.0
140,1000003,
140,1000004,3.0
140,1000005,
140,1000006,1.0
140,1000007,
140,1000008,9.0
140,1000009,
140,1000010,
140,Truck22,
140,Truck23,
140,Truck24,
140,Truck25,
140,Truck26,
140,Truck27,
141,1000000,
141,1000001,
141,1000002,6.0
141,1000003,
141,1000004,3.0
141,1000005,
141,1000006,1.0
141,1000007,
141,1000008,9.0
141,1000009,
141,1000010,
141,Truck23,
141,Truck24,
141,Truck25,
141,Truck26,
141,Truck27,
141,Truck28,
142,1000000,
142,1000001,
142,1000002,6.0
142,1000003,
142,1000004,3.0
142,1000005,
142,1000006,1.0
142,1000007,
142,1000008,9.0
142,1000009,
142,1000010,
142,Truck23,
142,Truck24,
142,Truck25,
142,Truck26,
142,Truck27,
142,Truck28,
143,1000000,
143,1000001,
143,1000002,6.0
143,1000003,
143,1000004,3.0
143,1000005,
143,1000006,1.0
143,1000007,
143,1000008,9.0
143,1000009,
143,1000010,
143,Truck23,
143,Truck24,
143,Truck25,
143,Truck26,
143,Truck27,
143,Truck28,
144,1000000,
144,1000001,
144,1000002,6.0
144,1000003,
144,1000004,3.0
144,1000005,
144,1000006,1.0
144,1000007,
144,1000008,9.0
144,1000009,
144,1000010,
144,Truck23,
144,Truck24,
144,Truck25,
144,Truck26,
144,Truck27,
144,Truck28,
145,1000000,
145,1000001,
145,1000002,6.0
145,1000003,
145,1000004,3.0
145,1000005,
145,1000006,1.0
145,1000007,
145,1000008,9.0
145,1000009,
145,1000010,
145,Truck23,
145,Truck24,
145,Truck25,
145,Truck26,
145,Truck27,
145,Truck28,
146,1000000,
146,1000001,
146,1000002,6.0
146,1000003,
146,1000004,3.0
146,1000005,
146,1000006,1.0
146,1000007,
146,1000008,9.0
146,1000009,
146,1000010,
146,Truck24,
146,Truck25,
146,Truck26,
146,Truck27,
146,Truck28,
146,Truck29,
147,1000000,
147,1000001,
147,1000002,6.0
147,1000003,
147,1000004,3.0
147,1000005,
147,1000006,1.0
147,1000007,
147,1000008,9.0
147,1000009,
147,1000010,
147,Truck24,
147,Truck25,
147,Truck26,
147,Truck27,
147,Truck28,
147,Truck29,
148,1000000,
148,1000001,
148,1000002,6.0
148,1000003,
148,1000004,3.0
148,1000005,
148,1000006,1.0
148,1000007,
148,1000008,9.0
148,1000009,
148,1000010,
148,Truck24,
148,Truck25,
148,Truck26,
148,Truck27,
148,Truck28,
148,Truck29,
149,1000000,
149,1000001,
149,1000002,6.0
149,1000003,
149,1000004,3.0
149,1000005,
149,1000006,1.0
149,1000007,
149,1000008,9.0
149,1000009,
149,1000010,
149,Truck24,
149,Truck25,
149,Truck26,
149,Truck27,
149,Truck28,
149,Truck29,
150,1000000,
150,1000001,
150,1000002,6.0
150,1000003,
150,1000004,3.0
150,1000005,
150,1000006,1.0
150,1000007,
150,1000008,9.0
150,1000009,
150,1000010,
150,Truck24,
150,Truck25,
150,Truck26,
150,Truck27,
150,Truck28,
150,Truck29,
151,1000000,
151,1000001,
151,1000002,6.0
151,1000003,
151,1000004,3.0
151,1000005,
151,1000006,1.0
151,1000007,
151,1000008,9.0
151,1000009,
151,1000010,
151,Truck25,
151,Truck26,
151,Truck27,
151,Truck28,
151,Truck29,
151,Truck30,
152,1000000,
152,1000001,
152,1000002,6.0
152,1000003,
152,1000004,3.0
152,1000005,
152,1000006,1.0
152,1000007,
152,1000008,9.0
152,1000009,
152,1000010,
152,Truck25,
152,Truck26,
152,Truck27,
152,Truck28,
152,Truck29,
152,Truck30,
153,1000000,
153,1000001,
153,1000002,6.0
153,1000003,
153,1000004,3.0
153,1000005,
153,1000006,1.0
153,1000007,
153,1000008,9.0
153,1000009,
153,1000010,
153,Truck25,
153,Truck26,
153,Truck27,
153,Truck28,
153,Truck29,
153,Truck30,
154,1000000,
154,1000001,
154,1000002,6.0
154,1000003,
154,1000004,3.0
154,1000005,
154,1000006,1.0
154,1000007,
154,1000008,9.0
154,1000009,
154,1000010,
154,Truck25,
154,Truck26,
154,Truck27,
154,Truck28,
154,Truck29,
154,Truck30,
155,1000000,
155,1000001,
155,1000002,6.0
155,1000003,
155,1000004,3.0
155,1000005,
155,1000006,1.0
155,1000007,
155,1000008,9.0
155,1000009,
155,1000010,
155,Truck25,
155,Truck26,
155,Truck27,
155,Truck28,
155,Truck29,
155,Truck30,
156,1000000,
156,1000001,
156,1000002,6.0
156,1000003,
156,1000004,3.0
156,1000005,
156,1000006,1.0
156,1000007,
156,1000008,9.0
156,1000009,
156,1000010,
156,Truck26,
156,Truck27,
156,Truck28,
156,Truck29,
156,Truck30,
156,Truck31,
157,1000000,
157,1000001,
157,1000002,6.0
157,1000003,
157,1000004,3.0
157,1000005,
157,1000006,1.0
157,1000007,
157,1000008,9.0
157,1000009,
157,1000010,
157,Truck26,
157,Truck27,
157,Truck28,
157,Truck29,
157,Truck30,
157,Truck31,
158,1000000,
158,1000001,
158,1000002,6.0
158,1000003,
158,1000004,3.0
158,1000005,
158,1000006,1.0
158,1000007,
158,1000008,9.0
158,1000009,
158,1000010,
158,Truck26,
158,Truck27,
158,Truck28,
158,Truck29,
158,Truck30,
158,Truck31,
159,1000000,
159,1000001,
159,1000002,6.0
159,1000003,
159,1000004,3.0
159,1000005,
159,1000006,1.0
159,1000007,
159,1000008,9.0
159,1000009,
159,1000010,
159,Truck26,
159,Truck27,
159,Truck28,
159,Truck29,
159,Truck30,
159,Truck31,
160,1000000,
160,1000001,
160,1000002,6.0
160,1000003,
160,1000004,3.0
160,1000005,
160,1000006,1.0
160,1000007,
160,1000008,9.0
160,1000009,
160,1000010,
160,Truck26,
160,Truck27,
160,Truck28,
160,Truck29,
160,Truck30,
160,Truck31,
161,1000000,
161,1000001,
161,1000002,6.0
161,1000003,
161,1000004,3.0
161,1000005,
161,1000006,1.0
161,1000007,
161,1000008,9.0
161,1000009,
161,1000010,
161,Truck27,
161,Truck28,
161,Truck29,
161,Truck30,
161,Truck31,
161,Truck32,
162,1000000,
162,1000001,
162,1000002,6.0
162,1000003,
162,1000004,3.0
162,1000005,
162,1000006,1.0
162,1000007,
162,1000008,9.0
162,1000009,
162,1000010,
162,Truck27,
162,Truck28,
162,Truck29,
162,Truck30,
162,Truck31,
162,Truck32,
163,1000000,
163,1000001,
163,1000002,6.0
163,1000003,
163,1000004,3.0
163,1000005,
163,1000006,1.0
163,1000007,
163,1000008,9.0
163,1000009,
163,1000010,
163,Truck27,
163,Truck28,
163,Truck29,
163,Truck30,
163,Truck31,
163,Truck32,
164,1000000,
164,1000001,
164,1000002,6.0
164,1000003,
164,1000004,3.0
164,1000005,
164,1000006,1.0
164,1000007,
164,1000008,9.0
164,1000009,
164,1000010,
164,Truck27,
164,Truck28,
164,Truck29,
164,Truck30,
164,Truck31,
164,Truck32,
165,1000000,
165,1000001,
165,1000002,6.0
165,1000003,
165,1000004,3.0
165,1000005,
165,1000006,1.0
165,1000007,
165,1000008,9.0
165,1000009,
165,1000010,
165,Truck27,
165,Truck28,
165,Truck29,
165,Truck30,
165,Truck31,
165,Truck32,
166,1000000,
166,1000001,
166,1000002,6.0
166,1000003,
166,1000004,3.0
166,1000005,
166,1000006,1.0
166,1000007,
166,1000008,9.0
166,1000009,
166,1000010,
166,Truck28,
166,Truck29,
166,Truck30,
166,Truck31,
166,Truck32,
166,Truck33,
167,1000000,
167,1000001,
167,1000002,6.0
167,1000003,
167,1000004,3.0
167,1000005,
167,1000006,1.0
167,1000007,
167,1000008,9.0
167,1000009,
167,1000010,
167,Truck28,
167,Truck29,
167,Truck30,
167,Truck31,
167,Truck32,
167,Truck33,
168,1000000,
168,1000001,
168,1000002,6.0
168,1000003,
168,1000004,3.0
168,1000005,
168,1000006,1.0
168,1000007,
168,1000008,9.0
168,1000009,
168,1000010,
168,Truck28,
168,Truck29,
168,Truck30,
168,Truck31,
168,Truck32,
168,Truck33,
169,1000000,
169,1000001,
169,1000002,6.0
169,1000003,
169,1000004,3.0
169,1000005,
169,1000006,1.0
169,1000007,
169,1000008,9.0
169,1000009,
169,1000010,
169,Truck28,
169,Truck29,
169,Truck30,
169,Truck31,
169,Truck32,
169,Truck33,
170,1000000,
170,1000001,
170,1000002,6.0
170,1000003,
170,1000004,3.0
170,1000005,
170,1000006,1.0
170,1000007,
170,1000008,9.0
170,1000009,
170,1000010,
170,Truck28,
170,Truck29,
170,Truck30,
170,Truck31,
170,Truck32,
170,Truck33,
171,1000000,
171,1000001,
171,1000002,6.0
171,1000003,
171,1000004,3.0
171,1000005,
171,1000006,1.0
171,1000007,
171,1000008,9.0
171,1000009,
171,1000010,
171,Truck29,
171,Truck30,
171,Truck31,
171,Truck32,
171,Truck33,
171,Truck34,
172,1000000,
172,1000001,
172,1000002,6.0
172,1000003,
172,1000004,3.0
172,1000005,
172,1000006,1.0
172,1000007,
172,1000008,9.0
172,1000009,
172,1000010,
172,Truck29,
172,Truck30,
172,Truck31,
172,Truck32,
172,Truck33,
172,Truck34,
173,1000000,
173,1000001,
173,1000002,6.0
173,1000003,
173,1000004,3.0
173,1000005,
173,1000006,1.0
173,1000007,
173,1000008,9.0
173,1000009,
173,1000010,
173,Truck29,
173,Truck30,
173,Truck31,
173,Truck32,
173,Truck33,
173,Truck34,
174,1000000,
174,1000001,
174,1000002,6.0
174,1000003,
174,1000004,3.0
174,1000005,
174,1000006,1.0
174,1000007,
174,1000008,9.0
174,1000009,
174,1000010,
174,Truck29,
174,Truck30,
174,Truck31,
174,Truck32,
174,Truck33,
174,Truck34,
175,1000000,
175,1000001,
175,1000002,6.0
175,1000003,
175,1000004,3.0
175,1000005,
175,1000006,1.0
175,1000007,
175,1000008,9.0
175,1000009,
175,1000010,
175,Truck29,
175,Truck30,
175,Truck31,
175,Truck32,
175,Truck33,
175,Truck34,
176,1000000,
176,1000001,
176,1000002,6.0
176,1000003,
176,1000004,3.0
176,1000005,
176,1000006,1.0
176,1000007,
176,1000008,9.0
176,1000009,
176,1000010,
176,Truck30,
176,Truck31,
176,Truck32,
176,Truck33,
176,Truck34,
176,Truck35,
177,1000000,
177,1000001,
177,1000002,6.0
177,1000003,
177,1000004,3.0
177,1000005,
177,1000006,1.0
177,1000007,
177,1000008,9.0
177,1000009,
177,1000010,
177,Truck30,
177,Truck31,
177,Truck32,
177,Truck33,
177,Truck34,
177,Truck35,
178,1000000,
178,1000001,
178,1000002,6.0
178,1000003,
178,1000004,3.0
178,1000005,
178,1000006,1.0
178,1000007,
178,1000008,9.0
178,1000009,
178,1000010,
178,Truck30,
178,Truck31,
178,Truck32,
178,Truck33,
178,Truck34,
178,Truck35,
179,1000000,
179,1000001,
179,1000002,6.0
179,1000003,
179,1000004,3.0
179,1000005,
179,1000006,1.0
179,1000007,
179,1000008,9.0
179,1000009,
179,1000010,
179,Truck30,
179,Truck31,
179,Truck32,
179,Truck33,
179,Truck34,
179,Truck35,
180,1000000,
180,1000001,
180,1000002,6.0
180,1000003,
180,1000004,3.0
180,1000005,
180,1000006,1.0
180,1000007,
180,1000008,9.0
180,1000009,
180,1000010,
180,Truck30,
180,Truck31,
180,Truck32,
180,Truck33,
180,Truck34,
180,Truck35,
181,1000000,
181,1000001,
181,1000002,6.0
181,1000003,
181,1000004,3.0
181,1000005,
181,1000006,1.0
181,1000007,
181,1000008,9.0
181,1000009,
181,1000010,
181,Truck31,
181,Truck32,
181,Truck33,
181,Truck34,
181,Truck35,
181,Truck36,
182,1000000,
182,1000001,
182,1000002,6.0
182,1000003,
182,1000004,3.0
182,1000005,
182,1000006,1.0
182,1000007,
182,1000008,9.0
182,1000009,
182,1000010,
182,Truck31,
182,Truck32,
182,Truck33,
182,Truck34,
182,Truck35,
182,Truck36,
183,1000000,
183,1000001,
183,1000002,6.0
183,1000003,
183,1000004,3.0
183,1000005,
183,1000006,1.0
183,1000007,
183,1000008,9.0
183,1000009,
183,1000010,
183,Truck31,
183,Truck32,
183,Truck33,
183,Truck34,
183,Truck35,
183,Truck36,
184,1000000,
184,1000001,
184,1000002,6.0
184,1000003,
184,1000004,3.0
184,1000005,
184,1000006,1.0
184,1000007,
184,1000008,9.0
184,1000009,
184,1000010,
184,Truck31,
184,Truck32,
184,Truck33,
184,Truck34,
184,Truck35,
184,Truck36,
185,1000000,
185,1000001,
185,1000002,6.0
185,1000003,
185,1000004,3.0
185,1000005,
185,1000006,1.0
185,1000007,
185,1000008,9.0
185,1000009,
185,1000010,
185,Truck31,
185,Truck32,
185,Truck33,
185,Truck34,
185,Truck35,
185,Truck36,
186,1000000,
186,1000001,
186,1000002,6.0
186,1000003,
186,1000004,3.0
186,1000005,
186,1000006,1.0
186,1000007,
186,1000008,9.0
186,1000009,
186,1000010,
186,Truck32,
186,Truck33,
186,Truck34,
186,Truck35,
186,Truck36,
186,Truck37,
187,1000000,
187,1000001,
187,1000002,6.0
187,1000003,
187,1000004,3.0
187,1000005,
187,1000006,1.0
187,1000007,
187,1000008,9.0
187,1000009,
187,1000010,
187,Truck32,
187,Truck33,
187,Truck34,
187,Truck35,
187,Truck36,
187,Truck37,
188,1000000,
188,1000001,
188,1000002,6.0
188,1000003,
188,1000004,3.0
188,1000005,
188,1000006,1.0
188,1000007,
188,1000008,9.0
188,1000009,
188,1000010,
188,Truck32,
188,Truck33,
188,Truck34,
188,Truck35,
188,Truck36,
188,Truck37,
189,1000000,
189,1000001,
189,1000002,6.0
189,1000003,
189,1000004,3.0
189,1000005,
189,1000006,1.0
189,1000007,
189,1000008,9.0
189,1000009,
189,1000010,
189,Truck32,
189,Truck33,
189,Truck34,
189,Truck35,
189,Truck36,
189,Truck37,
190,1000000,
190,1000001,
190,1000002,6.0
190,1000003,
190,1000004,3.0
190,1000005,
190,1000006,1.0
190,1000007,
190,1000008,9.0
190,1000009,
190,1000010,
190,Truck32,
190,Truck33,
190,Truck34,
190,Truck35,
190,Truck36,
190,Truck37,
191,1000000,
191,1000001,
191,1000002,6.0
191,1000003,
191,1000004,3.0
191,1000005,
191,1000006,1.0
191,1000007,
191,1000008,9.0
191,1000009,
191,1000010,
191,Truck33,
191,Truck34,
191,Truck35,
191,Truck36,
191,Truck37,
191,Truck38,
192,1000000,
192,1000001,
192,1000002,6.0
192,1000003,
192,1000004,3.0
192,1000005,
192,1000006,1.0
192,1000007,
192,1000008,9.0
192,1000009,
192,1000010,
192,Truck33,
192,Truck34,
192,Truck35,
192,Truck36,
192,Truck37,
192,Truck38,
193,1000000,
193,1000001,
193,1000002,6.0
193,1000003,
193,1000004,3.0
193,1000005,
193,1000006,1.0
193,1000007,
193,1000008,9.0
193,1000009,
193,1000010,
193,Truck33,
193,Truck34,
193,Truck35,
193,Truck36,
193,Truck37,
193,Truck38,
194,1000000,
194,1000001,
194,1000002,6.0
194,1000003,
194,1000004,3.0
194,1000005,
194,1000006,1.0
194,1000007,
194,1000008,9.0
194,1000009,
194,1000010,
194,Truck33,
194,Truck34,
194,Truck35,
194,Truck36,
194,Truck37,
194,Truck38,
195,1000000,
195,1000001,
195,1000002,6.0
195,1000003,
195,1000004,3.0
195,1000005,
195,1000006,1.0
195,1000007,
195,1000008,9.0
195,1000009,
195,1000010,
195,Truck33,
195,Truck34,
195,Truck35,
195,Truck36,
195,Truck37,
195,Truck38,
196,1000000,
196,1000001,
196,1000002,6.0
196,1000003,
196,1000004,3.0
196,1000005,
196,1000006,1.0
196,1000007,
196,1000008,9.0
196,1000009,
196,1000010,
196,Truck34,
196,Truck35,
196,Truck36,
196,Truck37,
196,Truck38,
196,Truck39,
197,1000000,
197,1000001,
197,1000002,6.0
197,1000003,
197,1000004,3.0
197,1000005,
197,1000006,1.0
197,1000007,
197,1000008,9.0
197,1000009,
197,1000010,
197,Truck34,
197,Truck35,
197,Truck36,
197,Truck37,
197,Truck38,
197,Truck39,
198,1000000,
198,1000001,
198,1000002,6.0
198,1000003,
198,1000004,3.0
198,1000005,
198,1000006,1.0
198,1000007,
198,1000008,9.0
198,1000009,
198,1000010,
198,Truck34,
198,Truck35,
198,Truck36,
198,Truck37,
198,Truck38,
198,Truck39,
199,1000000,
199,1000001,
199,1000002,6.0
199,1000003,
199,1000004,3.0
199,1000005,
199,1000006,1.0
199,1000007,
199,1000008,9.0
199,1000009,
199,1000010,
199,Truck34,
199,Truck35,
199,Truck36,
199,Truck37,
199,Truck38,
199,Truck39,
200,1000000,
200,1000001,
200,1000002,6.0
200,1000003,
200,1000004,3.0
200,1000005,
200,1000006,1.0
200,1000007,
200,1000008,9.0
200,1000009,
200,1000010,
200,Truck34,
200,Truck35,
200,Truck36,
200,Truck37,
200,Truck38,
200,Truck39,
201,1000000,
201,1000001,
201,1000002,6.0
201,1000003,
201,1000004,3.0
201,1000005,
201,1000006,1.0
201,1000007,
201,1000008,9.0
201,1000009,
201,1000010,
201,Truck35,
201,Truck36,
201,Truck37,
201,Truck38,
201,Truck39,
201,Truck40,
202,1000000,
202,1000001,
202,1000002,6.0
202,1000003,
202,1000004,3.0
202,1000005,
202,1000006,1.0
202,1000007,
202,1000008,9.0
202,1000009,
202,1000010,
202,Truck35,
202,Truck36,
202,Truck37,
202,Truck38,
202,Truck39,
202,Truck40,
203,1000000,
203,1000001,
203,1000002,6.0
203,1000003,
203,1000004,3.0
203,1000005,
203,1000006,1.0
203,1000007,
203,1000008,9.0
203,1000009,
203,1000010,
203,Truck35,
203,Truck36,
203,Truck37,
203,Truck38,
203,Truck39,
203,Truck40,
204,1000000,
204,1000001,
204,1000002,6.0
204,1000003,
204,1000004,3.0
204,1000005,
204,1000006,1.0
204,1000007,
204,1000008,9.0
204,1000009,
204,1000010,
204,Truck35,
204,Truck36,
204,Truck37,
204,Truck38,
204,Truck39,
204,Truck40,
205,1000000,
205,1000001,
205,1000002,6.0
205,1000003,
205,1000004,3.0
205,1000005,
205,1000006,1.0
205,1000007,
205,1000008,9.0
205,1000009,
205,1000010,
205,Truck35,
205,Truck36,
205,Truck37,
205,Truck38,
205,Truck39,
205,Truck40,
206,1000000,
206,1000001,
206,1000002,6.0
206,1000003,
206,1000004,3.0
206,1000005,
